Date,Province,District,Confirmed,Deaths,Recovered,Readmitted
2020-12-23,Province 1,Solukhumbu,185,3,,0
2020-12-24,Province 1,Solukhumbu,185,3,,0
2020-12-25,Province 1,Solukhumbu,186,3,,0
2020-12-26,Province 1,Solukhumbu,187,3,,0
2020-12-27,Province 1,Solukhumbu,187,3,,0
2020-12-28,Province 1,Solukhumbu,187,3,,0
2020-12-29,Province 1,Solukhumbu,187,3,,0
2020-12-30,Province 1,Solukhumbu,187,3,,0
2020-12-31,Province 1,Solukhumbu,187,3,,0
2021-01-01,Province 1,Solukhumbu,187,3,,0
2021-01-02,Province 1,Solukhumbu,187,3,,0
2021-01-03,Province 1,Solukhumbu,188,4,,0
2021-01-04,Province 1,Solukhumbu,188,4,,0
2021-01-05,Province 1,Solukhumbu,188,4,,0
2021-01-06,Province 1,Solukhumbu,188,4,,0
2021-01-07,Province 1,Solukhumbu,188,4,,0
2021-01-08,Province 1,Solukhumbu,188,4,,0
2021-01-09,Province 1,Solukhumbu,188,4,,0
2021-01-10,Province 1,Solukhumbu,188,4,,0
2021-01-11,Province 1,Solukhumbu,189,4,,0
2021-01-12,Province 1,Solukhumbu,189,4,,0
2021-01-13,Province 1,Solukhumbu,189,4,,0
2021-01-14,Province 1,Solukhumbu,189,4,,0
2021-01-15,Province 1,Solukhumbu,189,4,,0
2021-01-16,Province 1,Solukhumbu,189,4,,0
2021-01-17,Province 1,Solukhumbu,189,4,,0
2021-01-18,Province 1,Solukhumbu,189,4,,0
2021-01-19,Province 1,Solukhumbu,189,4,,0
2021-01-20,Province 1,Solukhumbu,190,4,,0
2021-01-21,Province 1,Solukhumbu,190,4,,0
2021-01-22,Province 1,Solukhumbu,190,4,,0
2021-01-23,Province 1,Solukhumbu,190,4,,0
2021-01-24,Province 1,Solukhumbu,190,4,,0
2021-01-25,Province 1,Solukhumbu,190,4,,0
2021-01-26,Province 1,Solukhumbu,191,4,,0
2021-01-27,Province 1,Solukhumbu,191,4,,0
2021-01-28,Province 1,Solukhumbu,192,4,,0
2021-01-29,Province 1,Solukhumbu,192,4,,0
2021-01-30,Province 1,Solukhumbu,192,4,,0
2021-01-31,Province 1,Solukhumbu,192,4,,0
2021-02-01,Province 1,Solukhumbu,192,4,,0
2021-02-02,Province 1,Solukhumbu,192,4,,0
2021-02-03,Province 1,Solukhumbu,192,4,,0
2021-02-04,Province 1,Solukhumbu,192,4,,0
2021-02-05,Province 1,Solukhumbu,192,4,,0
2021-02-06,Province 1,Solukhumbu,192,4,,0
2021-02-07,Province 1,Solukhumbu,192,4,,0
2021-02-08,Province 1,Solukhumbu,192,4,,0
2021-02-09,Province 1,Solukhumbu,192,4,,0
2021-02-10,Province 1,Solukhumbu,192,4,,0
2021-02-11,Province 1,Solukhumbu,192,4,,0
2021-02-12,Province 1,Solukhumbu,192,4,,0
2021-02-13,Province 1,Solukhumbu,192,4,,0
2021-02-14,Province 1,Solukhumbu,192,4,,0
2021-02-15,Province 1,Solukhumbu,192,4,,0
2021-02-16,Province 1,Solukhumbu,192,4,,0
2021-02-17,Province 1,Solukhumbu,192,4,,0
2021-02-18,Province 1,Solukhumbu,192,5,,0
2021-02-19,Province 1,Solukhumbu,192,5,,0
2021-02-20,Province 1,Solukhumbu,192,5,,0
2021-02-21,Province 1,Solukhumbu,192,5,,0
2021-02-22,Province 1,Solukhumbu,192,5,,0
2021-02-23,Province 1,Solukhumbu,192,5,,0
2021-02-24,Province 1,Solukhumbu,192,5,,0
2021-02-25,Province 1,Solukhumbu,192,5,,0
2021-02-26,Province 1,Solukhumbu,192,5,,0
2021-02-27,Province 1,Solukhumbu,192,5,,0
